source_run,combo_name,feature_subset,random_state,channels,n_features_pre_corr,n_features_post_corr,ElasticNet_train_score,L1LogisticRegression_train_score,L2LogisticRegression_train_score,SimpleLogisticRegression_train_score,SupportVectorClassifier_train_score,ElasticNet_test_score,L1LogisticRegression_test_score,L2LogisticRegression_test_score,SimpleLogisticRegression_test_score,SupportVectorClassifier_test_score
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1537,"F7,P8,T7,O2",163,5,130.95622418098338,133.20725422832982,123.14687135148779,134.02864416883818,128.36639468816068,200.0,200.0,200.0,200.0,160.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1566,"F7,P8,T7,O2",163,5,132.90127593478127,130.71808797514777,132.90127593478127,134.53978042803527,131.53083312092522,66.66666666666666,40.0,66.66666666666666,100.0,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1595,"F7,P8,T7,O2",163,5,134.40131918241133,134.40131918241133,131.83783237513472,132.13018982501913,136.3117775177664,125.0,125.0,125.0,125.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1624,"F7,P8,T7,O2",163,5,128.95349247567395,128.1857822410148,123.39140510652139,127.88662861815828,129.27358527599105,142.85714285714286,142.85714285714286,120.0,142.85714285714286,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1653,"F7,P8,T7,O2",163,5,132.79798645377724,135.13175314341188,132.02637772178454,133.7167009248738,130.03887166158245,100.0,150.0,100.0,120.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1682,"F7,P8,T7,O2",163,5,136.34914766702866,123.7249540198914,136.34914766702866,136.25534986850926,130.6244281534483,100.0,120.0,100.0,100.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1711,"F7,P8,T7,O2",163,5,130.75519958879772,134.06341586200853,130.75519958879772,132.91844806614836,128.2466487994084,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,133.33333333333331
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1740,"F7,P8,T7,O2",163,5,124.14765937711522,124.14765937711522,132.82244079161552,136.34887656875537,128.8601164810146,150.0,150.0,160.0,160.0,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1769,"F7,P8,T7,O2",163,5,136.35181232457668,132.7489806704923,136.35181232457668,133.24575877894085,125.62390115311815,120.0,120.0,120.0,120.0,120.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1798,"F7,P8,T7,O2",163,5,129.33553959254277,132.60623839297762,129.33553959254277,131.67137570929896,132.21678168255613,114.28571428571428,133.33333333333331,114.28571428571428,133.33333333333331,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1827,"F7,P8,T7,O2",163,5,132.62358868247043,133.19312765091328,132.4230466814987,134.23635231048024,130.54642680895688,120.0,120.0,100.0,120.0,114.28571428571428
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1856,"F7,P8,T7,O2",163,5,128.66924861492953,130.80511404164184,128.66924861492953,128.66924861492953,127.50545105922312,200.0,200.0,200.0,200.0,150.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1885,"F7,P8,T7,O2",163,5,133.32938400046265,133.51881150218088,134.608688437506,134.608688437506,130.94912864242372,133.33333333333331,114.28571428571428,114.28571428571428,114.28571428571428,100.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1914,"F7,P8,T7,O2",163,5,133.53062437416025,138.10905633078318,132.88489733334393,139.13036128326712,133.64205211388452,100.0,114.28571428571428,100.0,114.28571428571428,125.0
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1943,"F7,P8,T7,O2",163,5,130.1353970921282,133.13943826304222,131.27891938326943,132.97832980972515,131.1089156849677,114.28571428571428,125.0,125.0,125.0,111.11111111111111
dynamix_components_1,original4ch,dynamix_mlp1_std_mean,1972,"F7,P8,T7,O2",163,5,132.59936564099388,133.6032096867192,132.59936564099388,133.31486345961642,128.38932126079646,142.85714285714286,142.85714285714286,142.85714285714286,142.85714285714286,120.0
